series_id        	year	period	       value	footnote_codes
JTU30000000LDL   	2003	M03	         196	
JTU30000000LDL   	2003	M04	         225	
JTU30000000LDL   	2003	M05	         160	
JTU30000000LDL   	2003	M06	         206	
JTU30000000LDL   	2003	M07	         231	
JTU30000000LDL   	2003	M08	         183	
JTU30000000LDL   	2003	M09	         171	
JTU30000000LDL   	2003	M10	         196	
JTU30000000LDL   	2003	M11	         173	
JTU30000000LDL   	2003	M12	         183	
JTU30000000LDL   	2003	M13	        2409	
JTU30000000LDL   	2004	M01	         216	
JTU30000000LDL   	2004	M02	         159	
JTU30000000LDL   	2004	M03	         155	
JTU30000000LDL   	2004	M04	         153	
JTU30000000LDL   	2004	M05	         143	
JTU30000000LDL   	2004	M06	         144	
JTU30000000LDL   	2004	M07	         167	
JTU30000000LDL   	2004	M08	         193	
JTU30000000LDL   	2004	M09	         172	
JTU30000000LDL   	2004	M10	         192	
JTU30000000LDL   	2004	M11	         175	
JTU30000000LDL   	2004	M12	         179	
JTU30000000LDL   	2004	M13	        2048	
JTU30000000LDL   	2005	M01	         221	
JTU30000000LDL   	2005	M02	         132	
JTU30000000LDL   	2005	M03	         144	
JTU30000000LDL   	2005	M04	         168	
JTU30000000LDL   	2005	M05	         139	
JTU30000000LDL   	2005	M06	         143	
JTU30000000LDL   	2005	M07	         149	
JTU30000000LDL   	2005	M08	         168	
JTU30000000LDL   	2005	M09	         151	
JTU30000000LDL   	2005	M10	         143	
JTU30000000LDL   	2005	M11	         154	
JTU30000000LDL   	2005	M12	         166	
JTU30000000LDL   	2005	M13	        1878	
JTU30000000LDL   	2006	M01	         164	
JTU30000000LDL   	2006	M02	         139	
JTU30000000LDL   	2006	M03	         158	
JTU30000000LDL   	2006	M04	         126	
JTU30000000LDL   	2006	M05	         142	
JTU30000000LDL   	2006	M06	         147	
JTU30000000LDL   	2006	M07	         155	
JTU30000000LDL   	2006	M08	         153	
JTU30000000LDL   	2006	M09	         152	
JTU30000000LDL   	2006	M10	         161	
JTU30000000LDL   	2006	M11	         147	
JTU30000000LDL   	2006	M12	         167	
JTU30000000LDL   	2006	M13	        1811	
JTU30000000LDL   	2007	M01	         199	
JTU30000000LDL   	2007	M02	         156	
JTU30000000LDL   	2007	M03	         152	
JTU30000000LDL   	2007	M04	         149	
JTU30000000LDL   	2007	M05	         142	
JTU30000000LDL   	2007	M06	         146	
JTU30000000LDL   	2007	M07	         184	
JTU30000000LDL   	2007	M08	         168	
JTU30000000LDL   	2007	M09	         174	
JTU30000000LDL   	2007	M10	         204	
JTU30000000LDL   	2007	M11	         191	
JTU30000000LDL   	2007	M12	         166	
JTU30000000LDL   	2007	M13	        2031	
JTU30000000LDL   	2008	M01	         190	
JTU30000000LDL   	2008	M02	         137	
JTU30000000LDL   	2008	M03	         124	
JTU30000000LDL   	2008	M04	         183	
JTU30000000LDL   	2008	M05	         154	
JTU30000000LDL   	2008	M06	         173	
JTU30000000LDL   	2008	M07	         163	
JTU30000000LDL   	2008	M08	         177	
JTU30000000LDL   	2008	M09	         196	
JTU30000000LDL   	2008	M10	         245	
JTU30000000LDL   	2008	M11	         234	
JTU30000000LDL   	2008	M12	         311	
JTU30000000LDL   	2008	M13	        2287	
JTU30000000LDL   	2009	M01	         450	
JTU30000000LDL   	2009	M02	         295	
JTU30000000LDL   	2009	M03	         282	
JTU30000000LDL   	2009	M04	         278	
JTU30000000LDL   	2009	M05	         228	
JTU30000000LDL   	2009	M06	         205	
JTU30000000LDL   	2009	M07	         195	
JTU30000000LDL   	2009	M08	         185	
JTU30000000LDL   	2009	M09	         179	
JTU30000000LDL   	2009	M10	         211	
JTU30000000LDL   	2009	M11	         185	
JTU30000000LDL   	2009	M12	         168	
JTU30000000LDL   	2009	M13	        2861	
JTU30000000LDL   	2010	M01	         174	
JTU30000000LDL   	2010	M02	         140	
JTU30000000LDL   	2010	M03	         132	
JTU30000000LDL   	2010	M04	         122	
JTU30000000LDL   	2010	M05	         103	
JTU30000000LDL   	2010	M06	         113	
JTU30000000LDL   	2010	M07	         148	
JTU30000000LDL   	2010	M08	         158	
JTU30000000LDL   	2010	M09	         126	
JTU30000000LDL   	2010	M10	         163	
JTU30000000LDL   	2010	M11	         158	
JTU30000000LDL   	2010	M12	         136	
JTU30000000LDL   	2010	M13	        1673	
JTU30000000LDL   	2011	M01	         148	
JTU30000000LDL   	2011	M02	         119	
JTU30000000LDL   	2011	M03	          99	
JTU30000000LDL   	2011	M04	         106	
JTU30000000LDL   	2011	M05	         118	
JTU30000000LDL   	2011	M06	          96	
JTU30000000LDL   	2011	M07	         106	
JTU30000000LDL   	2011	M08	         137	
JTU30000000LDL   	2011	M09	         118	
JTU30000000LDL   	2011	M10	         119	
JTU30000000LDL   	2011	M11	         111	
JTU30000000LDL   	2011	M12	         116	
JTU30000000LDL   	2011	M13	        1393	
JTU30000000LDL   	2012	M01	         131	
JTU30000000LDL   	2012	M02	         101	
JTU30000000LDL   	2012	M03	          88	
JTU30000000LDL   	2012	M04	          98	
JTU30000000LDL   	2012	M05	          91	
JTU30000000LDL   	2012	M06	         125	
JTU30000000LDL   	2012	M07	         101	
JTU30000000LDL   	2012	M08	         120	
JTU30000000LDL   	2012	M09	         105	
JTU30000000LDL   	2012	M10	         136	
JTU30000000LDL   	2012	M11	         133	
JTU30000000LDL   	2012	M12	         103	
JTU30000000LDL   	2012	M13	        1332	
JTU30000000LDL   	2013	M01	         119	
JTU30000000LDL   	2013	M02	          98	
JTU30000000LDL   	2013	M03	          89	
JTU30000000LDL   	2013	M04	          95	
JTU30000000LDL   	2013	M05	         109	
JTU30000000LDL   	2013	M06	          97	
JTU30000000LDL   	2013	M07	         105	
JTU30000000LDL   	2013	M08	         131	
JTU30000000LDL   	2013	M09	         105	
JTU30000000LDL   	2013	M10	          96	
JTU30000000LDL   	2013	M11	          97	
JTU30000000LDL   	2013	M12	         102	
JTU30000000LDL   	2013	M13	        1243	
JTU30000000LDL   	2014	M01	         121	
JTU30000000LDL   	2014	M02	          71	
JTU30000000LDL   	2014	M03	          81	
JTU30000000LDL   	2014	M04	         104	
JTU30000000LDL   	2014	M05	          85	
JTU30000000LDL   	2014	M06	         108	
JTU30000000LDL   	2014	M07	          82	
JTU30000000LDL   	2014	M08	         100	
JTU30000000LDL   	2014	M09	         117	
JTU30000000LDL   	2014	M10	         122	
JTU30000000LDL   	2014	M11	         105	
JTU30000000LDL   	2014	M12	         117	
JTU30000000LDL   	2014	M13	        1212	
JTU30000000LDL   	2015	M01	         104	
JTU30000000LDL   	2015	M02	          95	
JTU30000000LDL   	2015	M03	         101	
JTU30000000LDL   	2015	M04	          89	
JTU30000000LDL   	2015	M05	          81	
JTU30000000LDL   	2015	M06	         104	
JTU30000000LDL   	2015	M07	         102	
JTU30000000LDL   	2015	M08	         134	
JTU30000000LDL   	2015	M09	         121	
JTU30000000LDL   	2015	M10	         125	
JTU30000000LDL   	2015	M11	         116	
JTU30000000LDL   	2015	M12	         105	
JTU30000000LDL   	2015	M13	        1277	
JTU30000000LDL   	2016	M01	         103	
JTU30000000LDL   	2016	M02	         113	
JTU30000000LDL   	2016	M03	         101	
JTU30000000LDL   	2016	M04	         102	
JTU30000000LDL   	2016	M05	         120	
JTU30000000LDL   	2016	M06	         104	
JTU30000000LDL   	2016	M07	          86	
JTU30000000LDL   	2016	M08	         130	
JTU30000000LDL   	2016	M09	         120	
JTU30000000LDL   	2016	M10	         103	
JTU30000000LDL   	2016	M11	         110	
JTU30000000LDL   	2016	M12	         102	
JTU30000000LDL   	2016	M13	        1294	
JTU30000000LDL   	2017	M01	         111	
JTU30000000LDL   	2017	M02	          69	
JTU30000000LDL   	2017	M03	         101	
JTU30000000LDL   	2017	M04	         104	
JTU30000000LDL   	2017	M05	          92	
JTU30000000LDL   	2017	M06	         100	
JTU30000000LDL   	2017	M07	         101	
JTU30000000LDL   	2017	M08	         117	
JTU30000000LDL   	2017	M09	         117	
JTU30000000LDL   	2017	M10	         114	
JTU30000000LDL   	2017	M11	         121	
JTU30000000LDL   	2017	M12	         106	
JTU30000000LDL   	2017	M13	        1253	
JTU30000000LDL   	2018	M01	         117	
JTU30000000LDL   	2018	M02	          98	
JTU30000000LDL   	2018	M03	          99	
JTU30000000LDL   	2018	M04	         113	
JTU30000000LDL   	2018	M05	         110	
JTU30000000LDL   	2018	M06	         109	
JTU30000000LDL   	2018	M07	         109	
JTU30000000LDL   	2018	M08	         131	
JTU30000000LDL   	2018	M09	         109	
JTU30000000LDL   	2018	M10	         142	
JTU30000000LDL   	2018	M11	         116	
JTU30000000LDL   	2018	M12	         118	
JTU30000000LDL   	2018	M13	        1371	
JTU30000000LDL   	2019	M01	         102	
JTU30000000LDL   	2019	M02	          95	
JTU30000000LDL   	2019	M03	         110	
JTU30000000LDL   	2019	M04	         109	
JTU30000000LDL   	2019	M05	         107	
JTU30000000LDL   	2019	M06	         106	
JTU30000000LDL   	2019	M07	         106	
JTU30000000LDL   	2019	M08	         119	
JTU30000000LDL   	2019	M09	         123	
JTU30000000LDL   	2019	M10	         123	
JTU30000000LDL   	2019	M11	          97	
JTU30000000LDL   	2019	M12	         108	
JTU30000000LDL   	2019	M13	        1305	
JTU30000000LDL   	2020	M01	         123	
JTU30000000LDL   	2020	M02	          99	
JTU30000000LDL   	2020	M03	         645	
JTU30000000LDL   	2020	M04	         631	
JTU30000000LDL   	2020	M05	         115	
JTU30000000LDL   	2020	M06	         168	P
JTU30000000LDR   	2000	M12	         1.3	
JTU30000000LDR   	2001	M01	         1.8	
JTU30000000LDR   	2001	M02	         1.2	
JTU30000000LDR   	2001	M03	         1.5	
JTU30000000LDR   	2001	M04	         1.8	
JTU30000000LDR   	2001	M05	         1.6	
JTU30000000LDR   	2001	M06	         1.8	
JTU30000000LDR   	2001	M07	         1.8	
JTU30000000LDR   	2001	M08	         1.6	
JTU30000000LDR   	2001	M09	         1.5	
JTU30000000LDR   	2001	M10	         2.2	
JTU30000000LDR   	2001	M11	         1.8	
JTU30000000LDR   	2001	M12	         1.9	
JTU30000000LDR   	2001	M13	        20.4	
JTU30000000LDR   	2002	M01	         2.2	
JTU30000000LDR   	2002	M02	         1.4	
JTU30000000LDR   	2002	M03	         1.3	
JTU30000000LDR   	2002	M04	         1.5	
JTU30000000LDR   	2002	M05	         1.3	
JTU30000000LDR   	2002	M06	         1.4	
JTU30000000LDR   	2002	M07	         1.4	
JTU30000000LDR   	2002	M08	         1.4	
JTU30000000LDR   	2002	M09	         1.4	
JTU30000000LDR   	2002	M10	         1.7	
JTU30000000LDR   	2002	M11	         1.4	
JTU30000000LDR   	2002	M12	         1.8	
JTU30000000LDR   	2002	M13	        18.1	
JTU30000000LDR   	2003	M01	         2.0	
JTU30000000LDR   	2003	M02	         1.3	
JTU30000000LDR   	2003	M03	         1.3	
JTU30000000LDR   	2003	M04	         1.5	
JTU30000000LDR   	2003	M05	         1.1	
JTU30000000LDR   	2003	M06	         1.4	
JTU30000000LDR   	2003	M07	         1.6	
JTU30000000LDR   	2003	M08	         1.3	
JTU30000000LDR   	2003	M09	         1.2	
JTU30000000LDR   	2003	M10	         1.4	
JTU30000000LDR   	2003	M11	         1.2	
JTU30000000LDR   	2003	M12	         1.3	
JTU30000000LDR   	2003	M13	        16.6	
JTU30000000LDR   	2004	M01	         1.5	
JTU30000000LDR   	2004	M02	         1.1	
JTU30000000LDR   	2004	M03	         1.1	
JTU30000000LDR   	2004	M04	         1.1	
JTU30000000LDR   	2004	M05	         1.0	
JTU30000000LDR   	2004	M06	         1.0	
JTU30000000LDR   	2004	M07	         1.2	
JTU30000000LDR   	2004	M08	         1.3	
JTU30000000LDR   	2004	M09	         1.2	
JTU30000000LDR   	2004	M10	         1.3	
JTU30000000LDR   	2004	M11	         1.2	
JTU30000000LDR   	2004	M12	         1.2	
JTU30000000LDR   	2004	M13	        14.3	
JTU30000000LDR   	2005	M01	         1.6	
JTU30000000LDR   	2005	M02	         0.9	
JTU30000000LDR   	2005	M03	         1.0	
JTU30000000LDR   	2005	M04	         1.2	
JTU30000000LDR   	2005	M05	         1.0	
JTU30000000LDR   	2005	M06	         1.0	
JTU30000000LDR   	2005	M07	         1.0	
JTU30000000LDR   	2005	M08	         1.2	
JTU30000000LDR   	2005	M09	         1.1	
JTU30000000LDR   	2005	M10	         1.0	
JTU30000000LDR   	2005	M11	         1.1	
JTU30000000LDR   	2005	M12	         1.2	
JTU30000000LDR   	2005	M13	        13.2	
JTU30000000LDR   	2006	M01	         1.2	
JTU30000000LDR   	2006	M02	         1.0	
JTU30000000LDR   	2006	M03	         1.1	
JTU30000000LDR   	2006	M04	         0.9	
JTU30000000LDR   	2006	M05	         1.0	
JTU30000000LDR   	2006	M06	         1.0	
JTU30000000LDR   	2006	M07	         1.1	
JTU30000000LDR   	2006	M08	         1.1	
JTU30000000LDR   	2006	M09	         1.1	
JTU30000000LDR   	2006	M10	         1.1	
JTU30000000LDR   	2006	M11	         1.0	
JTU30000000LDR   	2006	M12	         1.2	
JTU30000000LDR   	2006	M13	        12.8	
JTU30000000LDR   	2007	M01	         1.4	
JTU30000000LDR   	2007	M02	         1.1	
JTU30000000LDR   	2007	M03	         1.1	
JTU30000000LDR   	2007	M04	         1.1	
JTU30000000LDR   	2007	M05	         1.0	
JTU30000000LDR   	2007	M06	         1.0	
JTU30000000LDR   	2007	M07	         1.3	
JTU30000000LDR   	2007	M08	         1.2	
JTU30000000LDR   	2007	M09	         1.3	
JTU30000000LDR   	2007	M10	         1.5	
JTU30000000LDR   	2007	M11	         1.4	
JTU30000000LDR   	2007	M12	         1.2	
JTU30000000LDR   	2007	M13	        14.6	
JTU30000000LDR   	2008	M01	         1.4	
JTU30000000LDR   	2008	M02	         1.0	
JTU30000000LDR   	2008	M03	         0.9	
JTU30000000LDR   	2008	M04	         1.4	
JTU30000000LDR   	2008	M05	         1.1	
JTU30000000LDR   	2008	M06	         1.3	
JTU30000000LDR   	2008	M07	         1.2	
JTU30000000LDR   	2008	M08	         1.3	
JTU30000000LDR   	2008	M09	         1.5	
JTU30000000LDR   	2008	M10	         1.9	
JTU30000000LDR   	2008	M11	         1.8	
JTU30000000LDR   	2008	M12	         2.4	
JTU30000000LDR   	2008	M13	        17.1	
JTU30000000LDR   	2009	M01	         3.6	
JTU30000000LDR   	2009	M02	         2.4	
JTU30000000LDR   	2009	M03	         2.3	
JTU30000000LDR   	2009	M04	         2.3	
JTU30000000LDR   	2009	M05	         1.9	
JTU30000000LDR   	2009	M06	         1.7	
JTU30000000LDR   	2009	M07	         1.7	
JTU30000000LDR   	2009	M08	         1.6	
JTU30000000LDR   	2009	M09	         1.5	
JTU30000000LDR   	2009	M10	         1.8	
JTU30000000LDR   	2009	M11	         1.6	
JTU30000000LDR   	2009	M12	         1.5	
JTU30000000LDR   	2009	M13	        24.1	
JTU30000000LDR   	2010	M01	         1.5	
JTU30000000LDR   	2010	M02	         1.2	
JTU30000000LDR   	2010	M03	         1.2	
JTU30000000LDR   	2010	M04	         1.1	
JTU30000000LDR   	2010	M05	         0.9	
JTU30000000LDR   	2010	M06	         1.0	
JTU30000000LDR   	2010	M07	         1.3	
JTU30000000LDR   	2010	M08	         1.4	
JTU30000000LDR   	2010	M09	         1.1	
JTU30000000LDR   	2010	M10	         1.4	
JTU30000000LDR   	2010	M11	         1.4	
JTU30000000LDR   	2010	M12	         1.2	
JTU30000000LDR   	2010	M13	        14.5	
JTU30000000LDR   	2011	M01	         1.3	
JTU30000000LDR   	2011	M02	         1.0	
JTU30000000LDR   	2011	M03	         0.9	
JTU30000000LDR   	2011	M04	         0.9	
JTU30000000LDR   	2011	M05	         1.0	
JTU30000000LDR   	2011	M06	         0.8	
JTU30000000LDR   	2011	M07	         0.9	
JTU30000000LDR   	2011	M08	         1.2	
JTU30000000LDR   	2011	M09	         1.0	
JTU30000000LDR   	2011	M10	         1.0	
JTU30000000LDR   	2011	M11	         0.9	
JTU30000000LDR   	2011	M12	         1.0	
JTU30000000LDR   	2011	M13	        11.9	
JTU30000000LDR   	2012	M01	         1.1	
JTU30000000LDR   	2012	M02	         0.9	
JTU30000000LDR   	2012	M03	         0.7	
JTU30000000LDR   	2012	M04	         0.8	
JTU30000000LDR   	2012	M05	         0.8	
JTU30000000LDR   	2012	M06	         1.0	
JTU30000000LDR   	2012	M07	         0.8	
JTU30000000LDR   	2012	M08	         1.0	
JTU30000000LDR   	2012	M09	         0.9	
JTU30000000LDR   	2012	M10	         1.1	
JTU30000000LDR   	2012	M11	         1.1	
JTU30000000LDR   	2012	M12	         0.9	
JTU30000000LDR   	2012	M13	        11.2	
JTU30000000LDR   	2013	M01	         1.0	
JTU30000000LDR   	2013	M02	         0.8	
JTU30000000LDR   	2013	M03	         0.7	
JTU30000000LDR   	2013	M04	         0.8	
JTU30000000LDR   	2013	M05	         0.9	
JTU30000000LDR   	2013	M06	         0.8	
JTU30000000LDR   	2013	M07	         0.9	
JTU30000000LDR   	2013	M08	         1.1	
JTU30000000LDR   	2013	M09	         0.9	
JTU30000000LDR   	2013	M10	         0.8	
JTU30000000LDR   	2013	M11	         0.8	
JTU30000000LDR   	2013	M12	         0.8	
JTU30000000LDR   	2013	M13	        10.3	
JTU30000000LDR   	2014	M01	         1.0	
JTU30000000LDR   	2014	M02	         0.6	
JTU30000000LDR   	2014	M03	         0.7	
JTU30000000LDR   	2014	M04	         0.9	
JTU30000000LDR   	2014	M05	         0.7	
JTU30000000LDR   	2014	M06	         0.9	
JTU30000000LDR   	2014	M07	         0.7	
JTU30000000LDR   	2014	M08	         0.8	
JTU30000000LDR   	2014	M09	         1.0	
JTU30000000LDR   	2014	M10	         1.0	
JTU30000000LDR   	2014	M11	         0.9	
JTU30000000LDR   	2014	M12	         1.0	
JTU30000000LDR   	2014	M13	         9.9	
JTU30000000LDR   	2015	M01	         0.9	
JTU30000000LDR   	2015	M02	         0.8	
JTU30000000LDR   	2015	M03	         0.8	
JTU30000000LDR   	2015	M04	         0.7	
JTU30000000LDR   	2015	M05	         0.7	
JTU30000000LDR   	2015	M06	         0.8	
JTU30000000LDR   	2015	M07	         0.8	
JTU30000000LDR   	2015	M08	         1.1	
JTU30000000LDR   	2015	M09	         1.0	
JTU30000000LDR   	2015	M10	         1.0	
JTU30000000LDR   	2015	M11	         0.9	
JTU30000000LDR   	2015	M12	         0.8	
JTU30000000LDR   	2015	M13	        10.3	
JTU30000000LDR   	2016	M01	         0.8	
JTU30000000LDR   	2016	M02	         0.9	
JTU30000000LDR   	2016	M03	         0.8	
JTU30000000LDR   	2016	M04	         0.8	
JTU30000000LDR   	2016	M05	         1.0	
JTU30000000LDR   	2016	M06	         0.8	
JTU30000000LDR   	2016	M07	         0.7	
JTU30000000LDR   	2016	M08	         1.0	
JTU30000000LDR   	2016	M09	         1.0	
JTU30000000LDR   	2016	M10	         0.8	
JTU30000000LDR   	2016	M11	         0.9	
JTU30000000LDR   	2016	M12	         0.8	
JTU30000000LDR   	2016	M13	        10.5	
JTU30000000LDR   	2017	M01	         0.9	
JTU30000000LDR   	2017	M02	         0.6	
JTU30000000LDR   	2017	M03	         0.8	
JTU30000000LDR   	2017	M04	         0.8	
JTU30000000LDR   	2017	M05	         0.7	
JTU30000000LDR   	2017	M06	         0.8	
JTU30000000LDR   	2017	M07	         0.8	
JTU30000000LDR   	2017	M08	         0.9	
JTU30000000LDR   	2017	M09	         0.9	
JTU30000000LDR   	2017	M10	         0.9	
JTU30000000LDR   	2017	M11	         1.0	
JTU30000000LDR   	2017	M12	         0.8	
JTU30000000LDR   	2017	M13	        10.1	
JTU30000000LDR   	2018	M01	         0.9	
JTU30000000LDR   	2018	M02	         0.8	
JTU30000000LDR   	2018	M03	         0.8	
JTU30000000LDR   	2018	M04	         0.9	
JTU30000000LDR   	2018	M05	         0.9	
JTU30000000LDR   	2018	M06	         0.9	
JTU30000000LDR   	2018	M07	         0.9	
JTU30000000LDR   	2018	M08	         1.0	
JTU30000000LDR   	2018	M09	         0.9	
JTU30000000LDR   	2018	M10	         1.1	
JTU30000000LDR   	2018	M11	         0.9	
JTU30000000LDR   	2018	M12	         0.9	
JTU30000000LDR   	2018	M13	        10.8	
JTU30000000LDR   	2019	M01	         0.8	
JTU30000000LDR   	2019	M02	         0.7	
JTU30000000LDR   	2019	M03	         0.9	
JTU30000000LDR   	2019	M04	         0.9	
JTU30000000LDR   	2019	M05	         0.8	
JTU30000000LDR   	2019	M06	         0.8	
JTU30000000LDR   	2019	M07	         0.8	
JTU30000000LDR   	2019	M08	         0.9	
JTU30000000LDR   	2019	M09	         1.0	
JTU30000000LDR   	2019	M10	         1.0	
JTU30000000LDR   	2019	M11	         0.8	
JTU30000000LDR   	2019	M12	         0.8	
JTU30000000LDR   	2019	M13	        10.2	
JTU30000000LDR   	2020	M01	         1.0	
JTU30000000LDR   	2020	M02	         0.8	
JTU30000000LDR   	2020	M03	         5.1	
JTU30000000LDR   	2020	M04	         5.5	
JTU30000000LDR   	2020	M05	         1.0	
JTU30000000LDR   	2020	M06	         1.4	P
JTU32000000LDL   	2000	M12	         118	
JTU32000000LDL   	2001	M01	         200	
JTU32000000LDL   	2001	M02	         120	
JTU32000000LDL   	2001	M03	         156	
JTU32000000LDL   	2001	M04	         200	
JTU32000000LDL   	2001	M05	         144	
JTU32000000LDL   	2001	M06	         164	
JTU32000000LDL   	2001	M07	         173	
JTU32000000LDL   	2001	M08	         149	
JTU32000000LDL   	2001	M09	         130	
JTU32000000LDL   	2001	M10	         232	
JTU32000000LDL   	2001	M11	         174	
JTU32000000LDL   	2001	M12	         162	
JTU32000000LDL   	2001	M13	        2004	
JTU32000000LDL   	2002	M01	         212	
JTU32000000LDL   	2002	M02	         116	
JTU32000000LDL   	2002	M03	         138	
JTU32000000LDL   	2002	M04	         148	
JTU32000000LDL   	2002	M05	         115	
JTU32000000LDL   	2002	M06	         126	
JTU32000000LDL   	2002	M07	         131	
JTU32000000LDL   	2002	M08	         141	
JTU32000000LDL   	2002	M09	         132	
JTU32000000LDL   	2002	M10	         162	
JTU32000000LDL   	2002	M11	         124	
JTU32000000LDL   	2002	M12	         147	
JTU32000000LDL   	2002	M13	        1692	
JTU32000000LDL   	2003	M01	         183	
JTU32000000LDL   	2003	M02	         120	
JTU32000000LDL   	2003	M03	         111	
JTU32000000LDL   	2003	M04	         135	
JTU32000000LDL   	2003	M05	         100	
JTU32000000LDL   	2003	M06	         130	
JTU32000000LDL   	2003	M07	         143	
JTU32000000LDL   	2003	M08	         129	
JTU32000000LDL   	2003	M09	          99	
JTU32000000LDL   	2003	M10	         114	
JTU32000000LDL   	2003	M11	         106	
JTU32000000LDL   	2003	M12	         111	
JTU32000000LDL   	2003	M13	        1481	
JTU32000000LDL   	2004	M01	         131	
JTU32000000LDL   	2004	M02	          87	
JTU32000000LDL   	2004	M03	          98	
JTU32000000LDL   	2004	M04	          74	
JTU32000000LDL   	2004	M05	          72	
JTU32000000LDL   	2004	M06	          98	
JTU32000000LDL   	2004	M07	         105	
JTU32000000LDL   	2004	M08	         133	
JTU32000000LDL   	2004	M09	         107	
JTU32000000LDL   	2004	M10	         115	
JTU32000000LDL   	2004	M11	         114	
JTU32000000LDL   	2004	M12	         108	
JTU32000000LDL   	2004	M13	        1242	
JTU32000000LDL   	2005	M01	         150	
JTU32000000LDL   	2005	M02	          84	
JTU32000000LDL   	2005	M03	          89	
JTU32000000LDL   	2005	M04	         109	
JTU32000000LDL   	2005	M05	          92	
JTU32000000LDL   	2005	M06	          88	
JTU32000000LDL   	2005	M07	          95	
JTU32000000LDL   	2005	M08	         109	
JTU32000000LDL   	2005	M09	          75	
JTU32000000LDL   	2005	M10	          87	
JTU32000000LDL   	2005	M11	          77	
JTU32000000LDL   	2005	M12	          92	
JTU32000000LDL   	2005	M13	        1147	
JTU32000000LDL   	2006	M01	          87	
JTU32000000LDL   	2006	M02	          75	
JTU32000000LDL   	2006	M03	          88	
JTU32000000LDL   	2006	M04	          64	
JTU32000000LDL   	2006	M05	          86	
JTU32000000LDL   	2006	M06	          81	
JTU32000000LDL   	2006	M07	          94	
JTU32000000LDL   	2006	M08	          86	
JTU32000000LDL   	2006	M09	          90	
JTU32000000LDL   	2006	M10	          98	
JTU32000000LDL   	2006	M11	          94	
JTU32000000LDL   	2006	M12	          95	
JTU32000000LDL   	2006	M13	        1038	
JTU32000000LDL   	2007	M01	         120	
JTU32000000LDL   	2007	M02	          99	
JTU32000000LDL   	2007	M03	          98	
JTU32000000LDL   	2007	M04	          90	
JTU32000000LDL   	2007	M05	          90	
JTU32000000LDL   	2007	M06	          89	
JTU32000000LDL   	2007	M07	         113	
JTU32000000LDL   	2007	M08	         102	
JTU32000000LDL   	2007	M09	         109	
JTU32000000LDL   	2007	M10	         118	
JTU32000000LDL   	2007	M11	         112	
JTU32000000LDL   	2007	M12	          92	
JTU32000000LDL   	2007	M13	        1232	
JTU32000000LDL   	2008	M01	         132	
JTU32000000LDL   	2008	M02	          79	
JTU32000000LDL   	2008	M03	          80	
JTU32000000LDL   	2008	M04	         112	
JTU32000000LDL   	2008	M05	          97	
JTU32000000LDL   	2008	M06	         105	
JTU32000000LDL   	2008	M07	         119	
JTU32000000LDL   	2008	M08	         126	
JTU32000000LDL   	2008	M09	         117	
JTU32000000LDL   	2008	M10	         148	
JTU32000000LDL   	2008	M11	         144	
JTU32000000LDL   	2008	M12	         209	
JTU32000000LDL   	2008	M13	        1468	
JTU32000000LDL   	2009	M01	         329	
JTU32000000LDL   	2009	M02	         201	
JTU32000000LDL   	2009	M03	         203	
JTU32000000LDL   	2009	M04	         204	
JTU32000000LDL   	2009	M05	         151	
JTU32000000LDL   	2009	M06	         134	
JTU32000000LDL   	2009	M07	         110	
JTU32000000LDL   	2009	M08	          99	
JTU32000000LDL   	2009	M09	         100	
JTU32000000LDL   	2009	M10	         119	
JTU32000000LDL   	2009	M11	         103	
JTU32000000LDL   	2009	M12	         103	
JTU32000000LDL   	2009	M13	        1856	
JTU32000000LDL   	2010	M01	         119	
JTU32000000LDL   	2010	M02	          80	
JTU32000000LDL   	2010	M03	          75	
JTU32000000LDL   	2010	M04	          64	
JTU32000000LDL   	2010	M05	          62	
JTU32000000LDL   	2010	M06	          54	
JTU32000000LDL   	2010	M07	          83	
JTU32000000LDL   	2010	M08	          85	
JTU32000000LDL   	2010	M09	          70	
JTU32000000LDL   	2010	M10	          86	
JTU32000000LDL   	2010	M11	          80	
JTU32000000LDL   	2010	M12	          78	
JTU32000000LDL   	2010	M13	         936	
JTU32000000LDL   	2011	M01	          79	
JTU32000000LDL   	2011	M02	          68	
JTU32000000LDL   	2011	M03	          55	
JTU32000000LDL   	2011	M04	          51	
JTU32000000LDL   	2011	M05	          63	
JTU32000000LDL   	2011	M06	          57	
JTU32000000LDL   	2011	M07	          63	
JTU32000000LDL   	2011	M08	          76	
JTU32000000LDL   	2011	M09	          67	
JTU32000000LDL   	2011	M10	          62	
JTU32000000LDL   	2011	M11	          63	
JTU32000000LDL   	2011	M12	          64	
JTU32000000LDL   	2011	M13	         768	
JTU32000000LDL   	2012	M01	          73	
JTU32000000LDL   	2012	M02	          58	
JTU32000000LDL   	2012	M03	          51	
JTU32000000LDL   	2012	M04	          54	
JTU32000000LDL   	2012	M05	          49	
JTU32000000LDL   	2012	M06	          81	
JTU32000000LDL   	2012	M07	          62	
JTU32000000LDL   	2012	M08	          77	
JTU32000000LDL   	2012	M09	          71	
JTU32000000LDL   	2012	M10	          84	
JTU32000000LDL   	2012	M11	          73	
JTU32000000LDL   	2012	M12	          69	
JTU32000000LDL   	2012	M13	         802	
JTU32000000LDL   	2013	M01	          78	
JTU32000000LDL   	2013	M02	          61	
JTU32000000LDL   	2013	M03	          64	
JTU32000000LDL   	2013	M04	          63	
