series_id        	year	period	       value	footnote_codes
JTS00000000TSR   	2013	M01	         3.2	
JTS00000000TSR   	2013	M02	         3.1	
JTS00000000TSR   	2013	M03	         3.1	
JTS00000000TSR   	2013	M04	         3.3	
JTS00000000TSR   	2013	M05	         3.3	
JTS00000000TSR   	2013	M06	         3.2	
JTS00000000TSR   	2013	M07	         3.3	
JTS00000000TSR   	2013	M08	         3.3	
JTS00000000TSR   	2013	M09	         3.3	
JTS00000000TSR   	2013	M10	         3.2	
JTS00000000TSR   	2013	M11	         3.2	
JTS00000000TSR   	2013	M12	         3.2	
JTS00000000TSR   	2014	M01	         3.2	
JTS00000000TSR   	2014	M02	         3.3	
JTS00000000TSR   	2014	M03	         3.3	
JTS00000000TSR   	2014	M04	         3.3	
JTS00000000TSR   	2014	M05	         3.3	
JTS00000000TSR   	2014	M06	         3.3	
JTS00000000TSR   	2014	M07	         3.4	
JTS00000000TSR   	2014	M08	         3.3	
JTS00000000TSR   	2014	M09	         3.5	
JTS00000000TSR   	2014	M10	         3.5	
JTS00000000TSR   	2014	M11	         3.3	
JTS00000000TSR   	2014	M12	         3.4	
JTS00000000TSR   	2015	M01	         3.5	
JTS00000000TSR   	2015	M02	         3.4	
JTS00000000TSR   	2015	M03	         3.6	
JTS00000000TSR   	2015	M04	         3.5	
JTS00000000TSR   	2015	M05	         3.4	
JTS00000000TSR   	2015	M06	         3.5	
JTS00000000TSR   	2015	M07	         3.4	
JTS00000000TSR   	2015	M08	         3.6	
JTS00000000TSR   	2015	M09	         3.6	
JTS00000000TSR   	2015	M10	         3.5	
JTS00000000TSR   	2015	M11	         3.5	
JTS00000000TSR   	2015	M12	         3.6	
JTS00000000TSR   	2016	M01	         3.6	
JTS00000000TSR   	2016	M02	         3.7	
JTS00000000TSR   	2016	M03	         3.6	
JTS00000000TSR   	2016	M04	         3.6	
JTS00000000TSR   	2016	M05	         3.6	
JTS00000000TSR   	2016	M06	         3.5	
JTS00000000TSR   	2016	M07	         3.5	
JTS00000000TSR   	2016	M08	         3.6	
JTS00000000TSR   	2016	M09	         3.4	
JTS00000000TSR   	2016	M10	         3.5	
JTS00000000TSR   	2016	M11	         3.5	
JTS00000000TSR   	2016	M12	         3.5	
JTS00000000TSR   	2017	M01	         3.7	
JTS00000000TSR   	2017	M02	         3.5	
JTS00000000TSR   	2017	M03	         3.6	
JTS00000000TSR   	2017	M04	         3.5	
JTS00000000TSR   	2017	M05	         3.6	
JTS00000000TSR   	2017	M06	         3.7	
JTS00000000TSR   	2017	M07	         3.6	
JTS00000000TSR   	2017	M08	         3.7	
JTS00000000TSR   	2017	M09	         3.6	
JTS00000000TSR   	2017	M10	         3.6	
JTS00000000TSR   	2017	M11	         3.5	
JTS00000000TSR   	2017	M12	         3.6	
JTS00000000TSR   	2018	M01	         3.6	
JTS00000000TSR   	2018	M02	         3.6	
JTS00000000TSR   	2018	M03	         3.7	
JTS00000000TSR   	2018	M04	         3.7	
JTS00000000TSR   	2018	M05	         3.7	
JTS00000000TSR   	2018	M06	         3.7	
JTS00000000TSR   	2018	M07	         3.7	
JTS00000000TSR   	2018	M08	         3.7	
JTS00000000TSR   	2018	M09	         3.7	
JTS00000000TSR   	2018	M10	         3.8	
JTS00000000TSR   	2018	M11	         3.8	
JTS00000000TSR   	2018	M12	         3.7	
JTS00000000TSR   	2019	M01	         3.7	
JTS00000000TSR   	2019	M02	         3.8	
JTS00000000TSR   	2019	M03	         3.7	
JTS00000000TSR   	2019	M04	         3.8	
JTS00000000TSR   	2019	M05	         3.7	
JTS00000000TSR   	2019	M06	         3.7	
JTS00000000TSR   	2019	M07	         3.8	
JTS00000000TSR   	2019	M08	         3.7	
JTS00000000TSR   	2019	M09	         3.8	
JTS00000000TSR   	2019	M10	         3.7	
JTS00000000TSR   	2019	M11	         3.7	
JTS00000000TSR   	2019	M12	         3.8	
JTS00000000TSR   	2020	M01	         3.8	C
JTS00000000TSR   	2020	M02	         3.7	
JTS00000000TSR   	2020	M03	         9.7	
JTS00000000TSR   	2020	M04	         7.6	
JTS00000000TSR   	2020	M05	         3.2	
JTS00000000TSR   	2020	M06	         3.5	P
JTS000000MWTSL   	2000	M12	        1384	
JTS000000MWTSL   	2001	M01	        1527	
JTS000000MWTSL   	2001	M02	        1352	
JTS000000MWTSL   	2001	M03	        1382	
JTS000000MWTSL   	2001	M04	        1306	
JTS000000MWTSL   	2001	M05	        1493	
JTS000000MWTSL   	2001	M06	        1413	
JTS000000MWTSL   	2001	M07	        1294	
JTS000000MWTSL   	2001	M08	        1320	
JTS000000MWTSL   	2001	M09	        1320	
JTS000000MWTSL   	2001	M10	        1264	
JTS000000MWTSL   	2001	M11	        1118	
JTS000000MWTSL   	2001	M12	        1127	
JTS000000MWTSL   	2002	M01	        1190	
JTS000000MWTSL   	2002	M02	        1077	
JTS000000MWTSL   	2002	M03	        1087	
JTS000000MWTSL   	2002	M04	        1158	
JTS000000MWTSL   	2002	M05	        1090	
JTS000000MWTSL   	2002	M06	        1087	
JTS000000MWTSL   	2002	M07	        1140	
JTS000000MWTSL   	2002	M08	        1084	
JTS000000MWTSL   	2002	M09	        1098	
JTS000000MWTSL   	2002	M10	        1088	
JTS000000MWTSL   	2002	M11	         978	
JTS000000MWTSL   	2002	M12	        1092	
JTS000000MWTSL   	2003	M01	        1083	
JTS000000MWTSL   	2003	M02	        1029	
JTS000000MWTSL   	2003	M03	         997	
JTS000000MWTSL   	2003	M04	        1095	
JTS000000MWTSL   	2003	M05	        1016	
JTS000000MWTSL   	2003	M06	        1027	
JTS000000MWTSL   	2003	M07	         994	
JTS000000MWTSL   	2003	M08	        1022	
JTS000000MWTSL   	2003	M09	         985	
JTS000000MWTSL   	2003	M10	        1022	
JTS000000MWTSL   	2003	M11	        1033	
JTS000000MWTSL   	2003	M12	        1024	
JTS000000MWTSL   	2004	M01	        1080	
JTS000000MWTSL   	2004	M02	         982	
JTS000000MWTSL   	2004	M03	        1064	
JTS000000MWTSL   	2004	M04	        1015	
JTS000000MWTSL   	2004	M05	         984	
JTS000000MWTSL   	2004	M06	        1072	
JTS000000MWTSL   	2004	M07	        1070	
JTS000000MWTSL   	2004	M08	        1026	
JTS000000MWTSL   	2004	M09	        1029	
JTS000000MWTSL   	2004	M10	        1019	
JTS000000MWTSL   	2004	M11	        1155	
JTS000000MWTSL   	2004	M12	        1046	
JTS000000MWTSL   	2005	M01	        1103	
JTS000000MWTSL   	2005	M02	        1131	
JTS000000MWTSL   	2005	M03	        1134	
JTS000000MWTSL   	2005	M04	        1101	
JTS000000MWTSL   	2005	M05	        1126	
JTS000000MWTSL   	2005	M06	        1097	
JTS000000MWTSL   	2005	M07	        1162	
JTS000000MWTSL   	2005	M08	        1171	
JTS000000MWTSL   	2005	M09	        1179	
JTS000000MWTSL   	2005	M10	        1102	
JTS000000MWTSL   	2005	M11	        1150	
JTS000000MWTSL   	2005	M12	        1107	
JTS000000MWTSL   	2006	M01	        1115	
JTS000000MWTSL   	2006	M02	        1133	
JTS000000MWTSL   	2006	M03	        1140	
JTS000000MWTSL   	2006	M04	        1062	
JTS000000MWTSL   	2006	M05	        1193	
JTS000000MWTSL   	2006	M06	        1114	
JTS000000MWTSL   	2006	M07	        1157	
JTS000000MWTSL   	2006	M08	        1129	
JTS000000MWTSL   	2006	M09	        1084	
JTS000000MWTSL   	2006	M10	        1140	
JTS000000MWTSL   	2006	M11	        1126	
JTS000000MWTSL   	2006	M12	        1147	
JTS000000MWTSL   	2007	M01	        1169	
JTS000000MWTSL   	2007	M02	        1166	
JTS000000MWTSL   	2007	M03	        1175	
JTS000000MWTSL   	2007	M04	        1197	
JTS000000MWTSL   	2007	M05	        1217	
JTS000000MWTSL   	2007	M06	        1139	
JTS000000MWTSL   	2007	M07	        1167	
JTS000000MWTSL   	2007	M08	        1183	
JTS000000MWTSL   	2007	M09	        1127	
JTS000000MWTSL   	2007	M10	        1134	
JTS000000MWTSL   	2007	M11	        1131	
JTS000000MWTSL   	2007	M12	        1137	
JTS000000MWTSL   	2008	M01	        1149	
JTS000000MWTSL   	2008	M02	        1064	
JTS000000MWTSL   	2008	M03	        1019	
JTS000000MWTSL   	2008	M04	        1136	
JTS000000MWTSL   	2008	M05	        1045	
JTS000000MWTSL   	2008	M06	        1102	
JTS000000MWTSL   	2008	M07	        1028	
JTS000000MWTSL   	2008	M08	        1064	
JTS000000MWTSL   	2008	M09	        1135	
JTS000000MWTSL   	2008	M10	        1135	
JTS000000MWTSL   	2008	M11	        1027	
JTS000000MWTSL   	2008	M12	        1032	
JTS000000MWTSL   	2009	M01	        1087	
JTS000000MWTSL   	2009	M02	        1074	
JTS000000MWTSL   	2009	M03	        1084	
JTS000000MWTSL   	2009	M04	        1000	
JTS000000MWTSL   	2009	M05	         940	
JTS000000MWTSL   	2009	M06	         911	
JTS000000MWTSL   	2009	M07	         890	
JTS000000MWTSL   	2009	M08	         915	
JTS000000MWTSL   	2009	M09	         875	
JTS000000MWTSL   	2009	M10	         869	
JTS000000MWTSL   	2009	M11	         802	
JTS000000MWTSL   	2009	M12	         882	
JTS000000MWTSL   	2010	M01	         871	
JTS000000MWTSL   	2010	M02	         868	
JTS000000MWTSL   	2010	M03	         894	
JTS000000MWTSL   	2010	M04	         879	
JTS000000MWTSL   	2010	M05	         875	
JTS000000MWTSL   	2010	M06	        1015	
JTS000000MWTSL   	2010	M07	        1047	
JTS000000MWTSL   	2010	M08	         943	
JTS000000MWTSL   	2010	M09	         944	
JTS000000MWTSL   	2010	M10	         865	
JTS000000MWTSL   	2010	M11	         987	
JTS000000MWTSL   	2010	M12	         966	
JTS000000MWTSL   	2011	M01	         962	
JTS000000MWTSL   	2011	M02	         819	
JTS000000MWTSL   	2011	M03	         975	
JTS000000MWTSL   	2011	M04	         942	
JTS000000MWTSL   	2011	M05	         950	
JTS000000MWTSL   	2011	M06	        1042	
JTS000000MWTSL   	2011	M07	         976	
JTS000000MWTSL   	2011	M08	         933	
JTS000000MWTSL   	2011	M09	         950	
JTS000000MWTSL   	2011	M10	         981	
JTS000000MWTSL   	2011	M11	         917	
JTS000000MWTSL   	2011	M12	         894	
JTS000000MWTSL   	2012	M01	         948	
JTS000000MWTSL   	2012	M02	         982	
JTS000000MWTSL   	2012	M03	         979	
JTS000000MWTSL   	2012	M04	         988	
JTS000000MWTSL   	2012	M05	        1031	
JTS000000MWTSL   	2012	M06	         955	
JTS000000MWTSL   	2012	M07	         946	
JTS000000MWTSL   	2012	M08	        1000	
JTS000000MWTSL   	2012	M09	         910	
JTS000000MWTSL   	2012	M10	         900	
JTS000000MWTSL   	2012	M11	         929	
JTS000000MWTSL   	2012	M12	         907	
JTS000000MWTSL   	2013	M01	         886	
JTS000000MWTSL   	2013	M02	         908	
JTS000000MWTSL   	2013	M03	         892	
